error_angle_deg
nan
nan
2.4195092166563517
0.20684307077731326
5.8225352539642055
6.199514912988993
3.5154591540521185
-0.8303154862580063
2.257803988672422
0.2003340770078295
-1.227578832134542
nan
15.628578571133751
10.919688617217572
