error_angle_deg
-4.666858371439
3.1471146040935856
-2.181641403551467
0.8303154862580063
4.777795786167768
0.40634623330903336
-2.5050928672414168
-1.3283597326390086
-0.8351562922208963
3.8256333936479914
-2.775803448783136
-2.0655099193032007
-1.1976467146084064
-3.644489512771562
0.9677420765110352
4.004172940709389
5.592735397002442
2.5050928672413915
-1.3411277797171748
2.402609468986033
-18.5806549673522
1.3515989618049016
-8.67817568169918
-2.260278836434679
13.185808090970056
-12.809239832308807
7.602072223407794
13.830860672092573
-7.6291316113128715
0.8219355852930944
13.01652330549067
-3.1013527118664697
4.747574174899399
6.318662415876675
-4.271324148344437
-1.0599873071606534
-4.55982659210091
-11.622175564444479
-6.825095214441599
3.354025751516785
3.209499097968598
nan
-1.9971796020902408
-11.565051177077983
1.849051319055282
2.1482206298745337
4.402664854976436
-5.199806621434105
-4.763736353096426
-0.3699397507779887
0.15598444241163295
-1.5981043928610572
-7.148052151084332
nan
-4.544862326628779
-3.0604719361991894
-7.674088067038523
6.214701282115413
-1.104429954943085
14.381279132123158
-3.4349488229219993
1.7101418688627505
-8.722123899639982
-3.4349488229220246
1.568971129318332
-1.5787907754731254
-4.7594707352132035
0.6385853381866375
-8.740058429132388
3.023867555796652
-5.462271523422219
-5.695450734063293
-2.0601140423525885
0.9315859686304993
1.1057532166066466
5.367281924031981
1.7677323934858395
-4.277473083662426
-3.9281571240054505
-9.507405230129708
12.2647737278924
12.796453714706171
5.550499789582953
7.23415103503756
9.13961513677237
1.236407602856141
3.2541161416938045
4.141775330492015
2.436648246810131
6.076344821149018
1.8087393224920778
-2.0237438392341787
2.473031648087632
-1.7593854222619691
2.575582556316319
1.5481576989779535
0.34619385046094703
2.3695080642552897
3.229566027088114
3.0989753074042774
-24.035512898746887
1.9654419252449014
0.13054331935148217
0.24268067411459232
-7.365760797491189
0.4451003959696803
-1.9275130641470504
1.9677752190551676
3.5445239452624597
-0.9652557890401798
0.8130578277310119
5.240618732330126
2.6130132376289303
7.085835490952365
9.010154373809877
5.73717482530068
-9.070339726280947
1.6446590370925698
-6.410710266659019
-1.5043613817550072
-2.858717595495829
-1.0828897942087603
-5.432828679398697
8.367485384861537
-4.478155767004306
0.8276622998680044
-2.916449135631346
-4.497373592635369
-2.673306812034673
-5.866252147998238
-0.23044351960781062
-4.043530573043073
-16.100936907249206
-3.7941653044724886
9.525871799390794
2.290611863744236
1.2579136826678348
-3.743402260281011
-0.8485798735805659
7.828287834612907
-6.073808631914103
1.634471309690477
-6.293598918647668
-10.093348969834315
-15.173520029644346
7.388062403285091
-3.3598561011563564
-2.2737069146079976
-2.071021291319079
-1.4907184469752301
-4.425555227899857
-3.07797039218972
-3.970407808486556
-4.701359262450943
-3.0887549724610524
-11.907549622340916
-3.8689994550613975
-1.6725577992614904
-6.16507775375296
3.6900675259797877
